index,r,g,b,soundFreq,octave,note,noteClass,audioClass
4505,0,30,40,523.25,5,0,C,highMidrange,
4506,0,60,80,554.37,5,1,C#,highMidrange,
4507,0,90,120,587.33,5,2,D,highMidrange,
4508,0,120,160,622.25,5,3,D#,highMidrange,
4509,0,150,200,659.25,5,4,E,highMidrange,
4510,0,180,240,698.46,5,5,F,highMidrange,
4511,25,197,255,739.99,5,6,F#,highMidrange,
4512,65,207,255,783.99,5,7,G,highMidrange,
4513,105,217,255,830.61,5,8,G#,highMidrange,
4514,145,227,255,880.0,5,8,G#,highMidrange,
4515,185,238,255,932.33,5,10,A#,highMidrange,
4516,225,247,255,987.77,5,11,B,highMidrange,
4517,0,15,40,1046.5,6,0,C,lowTreble,
4518,0,31,80,1108.73,6,1,C#,lowTreble,
4519,0,46,120,1174.66,6,2,D,lowTreble,
4520,0,61,160,1244.51,6,3,D#,lowTreble,
4521,0,77,200,1318.51,6,4,E,lowTreble,
4522,0,92,240,1396.91,6,5,F,lowTreble,
4523,25,113,255,1479.98,6,6,F#,lowTreble,
4524,65,138,255,1567.98,6,7,G,lowTreble,
4525,105,163,255,1661.22,6,8,G#,lowTreble,
4526,145,187,255,1760.0,6,8,G#,lowTreble,
4527,185,212,255,1864.66,6,10,A#,lowTreble,
4528,225,236,255,1975.53,6,11,B,lowTreble,
4529,20,0,34,2093.0,7,0,C,midTreble,
4530,40,0,69,2217.46,7,1,C#,midTreble,
4531,60,0,103,2349.32,7,2,D,midTreble,
4532,80,0,137,2489.0,7,3,D#,midTreble,
4533,100,0,171,2637.0,7,4,E,midTreble,
4534,120,0,206,2793.83,7,5,F,midTreble,
4535,140,0,240,2959.96,7,6,F#,midTreble,
4536,157,19,255,3135.96,7,7,G,midTreble,
4537,171,54,255,3322.44,7,8,G#,midTreble,
4538,186,88,255,3520.0,7,8,G#,midTreble,
4539,200,122,255,3729.31,7,10,A#,midTreble,
4540,214,157,255,3951.0,7,11,B,midTreble,
4541,20,0,28,4186.0,8,0,C,highTreble,
4542,41,0,57,4434.92,8,1,C#,highTreble,
4543,61,0,85,4698.63,8,2,D,highTreble,
4544,81,0,114,4978.0,8,3,D#,highTreble,
4545,102,0,142,5274.0,8,4,E,highTreble,
4546,122,0,170,5587.65,8,4,E,highTreble,
4547,143,0,199,5919.91,8,6,F#,highTreble,
4548,163,0,227,6271.93,8,7,G,highTreble,
4549,183,1,255,6644.88,8,8,G#,highTreble,
4550,191,29,255,7040.0,8,9,A,highTreble,
4551,199,58,255,7458.62,8,10,A#,highTreble,
4552,207,86,255,7902.13,8,11,B,highTreble,
4553,23,0,0,16.84,0,0,C,lowBass,
4554,38,0,0,17.84,0,1,C#,lowBass,
4555,54,0,0,18.97,0,2,D,lowBass,
4556,68,0,0,19.99,0,3,D#,lowBass,
4557,84,0,0,21.26,0,4,E,lowBass,
4558,99,0,0,22.48,0,5,F,lowBass,
4559,114,0,0,23.81,0,6,F#,lowBass,
4560,129,0,0,25.23,0,7,G,lowBass,
4561,144,0,0,26.68,0,8,G#,lowBass,
4562,160,0,0,28.37,0,9,A,lowBass,
4563,175,0,0,30.01,0,10,A#,lowBass,
4564,20,0,0,31.79,0,11,B,lowBass,
4565,60,0,0,33.68,1,0,C,midBass,
4566,100,0,0,35.68,1,1,C#,midBass,
4567,140,0,0,37.8,1,2,D,midBass,
4568,180,0,0,40.05,1,3,D#,midBass,
4569,220,0,0,42.43,1,4,E,midBass,
4570,255,5,5,44.65,1,5,F,midBass,
4571,255,45,45,47.63,1,6,F#,midBass,
4572,255,85,85,52.46,1,7,G,midBass,
4573,255,125,125,55.46,1,7,G,midBass,
4574,255,165,165,56.64,1,8,G#,midBass,
4575,255,205,205,60.01,1,10,A#,midBass,
4576,20,11,0,63.68,1,11,B,midBass,
4577,60,32,0,67.36,2,0,C,highBass,
4578,100,53,0,71.33,2,1,C#,highBass,
4579,140,75,0,75.64,2,2,D,highBass,
4580,180,96,0,80.1,2,3,D#,highBass,
4581,220,117,0,84.82,2,4,E,highBass,
4582,255,138,5,89.91,2,5,F,highBass,
4583,255,157,45,95.25,2,6,F#,highBass,
4584,255,176,85,100.96,2,7,G,highBass,
4585,255,194,125,106.86,2,8,G#,highBass,
4586,255,213,165,113.27,2,8,G#,highBass,
4587,255,232,205,120.06,2,10,A#,highBass,
4588,20,19,0,127.38,2,11,B,highBass,
4589,60,56,0,134.7,3,0,C,lowMidrange,
4590,100,93,0,142.66,3,1,C#,lowMidrange,
4591,140,131,0,151.2,3,2,D,lowMidrange,
4592,180,168,0,160.12,3,3,D#,lowMidrange,
4593,220,205,0,169.65,3,4,E,lowMidrange,
4594,255,238,5,180.92,3,5,F,lowMidrange,
4595,255,241,45,190.5,3,6,F#,lowMidrange,
4596,255,244,85,201.96,3,7,G,lowMidrange,
4597,255,246,125,213.68,3,8,G#,lowMidrange,
4598,255,249,165,226.54,3,8,G#,lowMidrange,
4599,255,252,205,240.17,3,10,A#,lowMidrange,
4600,9,20,0,254.79,3,11,B,lowMidrange,
4601,26,60,0,269.41,4,0,C,midMidrange,
4602,43,100,0,285.28,4,1,C#,midMidrange,
4603,61,140,0,302.55,4,2,D,midMidrange,
4604,78,180,0,320.38,4,3,D#,midMidrange,
4605,95,220,0,339.26,4,4,E,midMidrange,
4606,113,255,5,359.1,4,5,F,midMidrange,
4607,136,255,45,381.0,4,6,F#,midMidrange,
4608,159,255,85,403.83,4,7,G,midMidrange,
4609,181,255,125,427.45,4,8,G#,midMidrange,
4610,204,255,165,453.08,4,8,G#,midMidrange,
4611,227,255,205,480.24,4,10,A#,midMidrange,
4612,0,15,20,509.53,5,11,B,highMidrange,
4613,0,45,60,538.81,5,0,C,highMidrange,
4614,0,75,100,570.85,5,1,C#,highMidrange,
4615,0,105,140,604.79,5,2,D,highMidrange,
4616,0,135,180,640.75,5,3,D#,highMidrange,
4617,0,165,220,678.86,5,4,E,highMidrange,
4618,5,192,255,721.78,5,5,F,highMidrange,
4619,45,202,255,761.99,5,6,F#,highMidrange,
4620,85,213,255,808.23,5,7,G,highMidrange,
4621,125,222,255,855.31,5,8,G#,highMidrange,
4622,165,233,255,906.68,5,8,G#,highMidrange,
4623,205,242,255,959.48,5,10,A#,highMidrange,
4624,0,8,20,1018.55,6,11,B,lowTreble,
4625,0,23,60,1077.62,6,0,C,lowTreble,
4626,0,38,100,1141.1,6,1,C#,lowTreble,
4627,0,54,140,1210.22,6,2,D,lowTreble,
4628,0,69,180,1281.51,6,3,D#,lowTreble,
4629,0,84,220,1357.0,6,4,E,lowTreble,
4630,5,101,255,1436.4,6,5,F,lowTreble,
4631,45,125,255,1523.3,6,6,F#,lowTreble,
4632,85,150,255,1613.88,6,7,G,lowTreble,
4633,125,175,255,1710.61,6,8,G#,lowTreble,
4634,165,200,255,1813.14,6,8,G#,lowTreble,
4635,205,224,255,1920.1,6,10,A#,lowTreble,
4636,10,0,17,2038.23,7,11,B,midTreble,
4637,30,0,52,2156.36,7,0,C,midTreble,
4638,50,0,86,2283.39,7,1,C#,midTreble,
4639,70,0,120,2419.16,7,2,D,midTreble,
4640,90,0,155,2565.74,7,3,D#,midTreble,
4641,110,0,189,2716.84,7,4,E,midTreble,
4642,130,0,223,2876.9,7,5,F,midTreble,
4643,150,3,255,3056.59,7,6,F#,midTreble,
4644,164,37,255,3231.1,7,7,G,midTreble,
4645,178,71,255,3419.2,7,8,G#,midTreble,
4646,193,106,255,3629.02,7,8,G#,midTreble,
4647,207,140,255,3842.42,7,10,A#,midTreble,
4648,10,0,14,4078.93,7,11,B,midTreble,
4649,31,0,43,4315.44,8,0,C,highTreble,
4650,51,0,71,4566.78,8,1,C#,highTreble,
4651,71,0,99,4835.46,8,2,D,highTreble,
4652,92,0,128,5129.02,8,3,D#,highTreble,
4653,112,0,156,5430.83,8,4,E,highTreble,
4654,132,0,185,5753.78,8,5,F,highTreble,
4655,152,0,213,6088.59,8,6,F#,highTreble,
4656,173,0,242,6462.21,8,7,G,highTreble,
4657,187,15,255,6842.44,8,8,G#,highTreble,
4658,195,43,255,7243.65,8,9,A,highTreble,
4659,203,71,255,7668.06,8,10,A#,highTreble,
4660,97,0,0,22.48,0,5,F,lowBass,
4661,255,0,0,44.95,1,5,F,midBass,
4662,255,136,0,89.91,2,5,F,highBass,
4663,255,238,0,179.81,3,5,F,lowMidrange,
4664,111,255,0,359.61,4,5,F,midMidrange,
4665,0,191,255,719.23,5,5,F,highMidrange,
4666,0,98,255,1438.23,6,5,F,lowTreble,
4667,128,0,219,2876.9,7,5,F,midTreble,
4668,130,0,181,5753.78,8,5,F,highTreble,
4669,97,0,0,22.48,0,5,F,lowBass,
4670,255,0,0,44.95,1,5,F,midBass,
4671,255,137,0,89.8,2,5,F,highBass,
4672,255,239,0,179.7,3,5,F,lowMidrange,
4673,112,255,0,359.5,4,5,F,midMidrange,
4674,0,192,255,719.12,5,5,F,highMidrange,
4675,0,97,255,1438.34,6,5,F,lowTreble,
4676,126,0,219,2877.12,7,5,F,midTreble,
4677,131,0,181,5753.67,8,5,F,highTreble,
4678,15,0,0,16.35,0,0,C,lowBass,
4679,31,0,0,17.32,0,1,C#,lowBass,
4680,45,0,0,18.35,0,2,D,lowBass,
4681,61,0,0,19.45,0,3,D#,lowBass,
4682,76,0,0,20.6,0,4,E,lowBass,
4683,91,0,0,21.83,0,5,F,lowBass,
4684,107,0,0,23.12,0,6,F#,lowBass,
4685,121,0,0,24.5,0,7,G,lowBass,
4686,137,0,0,25.96,0,8,G#,lowBass,
4687,152,0,0,27.5,0,9,A,lowBass,
4688,167,0,0,29.14,0,10,A#,lowBass,
4689,183,0,0,30.87,0,11,B,lowBass,
4690,40,0,0,32.7,1,0,C,midBass,
4691,80,0,0,34.65,1,1,C#,midBass,
4692,120,0,0,36.71,1,2,D,midBass,
4693,160,0,0,38.89,1,3,D#,midBass,
4694,200,0,0,41.2,1,4,E,midBass,
4695,240,0,0,43.65,1,5,F,midBass,
4696,255,25,25,46.25,1,6,F#,midBass,
4697,255,65,65,49.0,1,7,G,midBass,
4698,255,105,105,55.91,1,8,G#,midBass,
4699,255,145,145,55.0,1,7,G,midBass,
4700,255,185,185,58.27,1,10,A#,midBass,
4701,255,225,225,61.74,1,11,B,midBass,
4702,40,21,0,65.41,2,0,C,highBass,
4703,80,43,0,69.3,2,1,C#,highBass,
4704,120,64,0,73.42,2,2,D,highBass,
4705,160,85,0,77.78,2,3,D#,highBass,
4706,200,107,0,82.41,2,4,E,highBass,
4707,240,128,0,87.31,2,5,F,highBass,
4708,255,148,25,92.5,2,6,F#,highBass,
4709,255,166,65,98.0,2,7,G,highBass,
4710,255,185,105,103.83,2,8,G#,highBass,
4711,255,204,145,110.0,2,8,G#,highBass,
4712,255,222,185,116.54,2,10,A#,highBass,
4713,255,241,225,123.47,2,10,A#,highBass,
4714,40,37,0,130.81,3,0,C,lowMidrange,
4715,80,75,0,138.59,3,1,C#,lowMidrange,
4716,120,112,0,146.83,3,2,D,lowMidrange,
4717,160,150,0,155.56,3,3,D#,lowMidrange,
4718,200,187,0,164.81,3,4,E,lowMidrange,
4719,240,224,0,174.61,3,5,F,lowMidrange,
4720,255,240,25,185.0,3,6,F#,lowMidrange,
4721,255,242,65,196.0,3,7,G,lowMidrange,
4722,255,245,105,207.65,3,8,G#,lowMidrange,
4723,255,248,145,220.0,3,8,G#,lowMidrange,
4724,255,250,185,233.08,3,10,A#,lowMidrange,
4725,255,253,225,246.94,3,11,B,lowMidrange,
4726,17,40,0,261.63,4,0,C,midMidrange,
4727,35,80,0,277.18,4,1,C#,midMidrange,
4728,52,120,0,293.66,4,2,D,midMidrange,
4729,69,160,0,311.13,4,3,D#,midMidrange,
4730,87,200,0,329.63,4,4,E,midMidrange,
4731,104,240,0,349.23,4,5,F,midMidrange,
4732,125,255,25,369.99,4,6,F#,midMidrange,
4733,147,255,65,392.0,4,7,G,midMidrange,
4734,170,255,105,415.3,4,8,G#,midMidrange,
4735,193,255,145,440.0,4,8,G#,midMidrange,
4736,215,255,185,466.16,4,9,A,midMidrange,
4737,238,255,225,493.88,4,10,A#,midMidrange,
4738,0,30,40,523.25,5,0,C,highMidrange,
4739,0,60,80,554.37,5,1,C#,highMidrange,
4740,0,90,120,587.33,5,2,D,highMidrange,
4741,0,120,160,622.25,5,3,D#,highMidrange,
4742,0,150,200,659.25,5,4,E,highMidrange,
4743,0,180,240,698.46,5,5,F,highMidrange,
4744,25,197,255,739.99,5,6,F#,highMidrange,
4745,65,207,255,783.99,5,7,G,highMidrange,
4746,105,217,255,830.61,5,8,G#,highMidrange,
4747,145,227,255,880.0,5,8,G#,highMidrange,
4748,185,238,255,932.33,5,10,A#,highMidrange,
4749,225,247,255,987.77,5,11,B,highMidrange,
4750,0,15,40,1046.5,6,0,C,lowTreble,
4751,0,31,80,1108.73,6,1,C#,lowTreble,
4752,0,46,120,1174.66,6,2,D,lowTreble,
4753,0,61,160,1244.51,6,3,D#,lowTreble,
4754,0,77,200,1318.51,6,4,E,lowTreble,
4755,0,92,240,1396.91,6,5,F,lowTreble,
4756,25,113,255,1479.98,6,6,F#,lowTreble,
4757,65,138,255,1567.98,6,7,G,lowTreble,
4758,105,163,255,1661.22,6,8,G#,lowTreble,
4759,145,187,255,1760.0,6,8,G#,lowTreble,
4760,185,212,255,1864.66,6,10,A#,lowTreble,
4761,225,236,255,1975.53,6,11,B,lowTreble,
4762,20,0,34,2093.0,7,0,C,midTreble,
4763,40,0,69,2217.46,7,1,C#,midTreble,
4764,60,0,103,2349.32,7,2,D,midTreble,
4765,80,0,137,2489.0,7,3,D#,midTreble,
4766,100,0,171,2637.0,7,4,E,midTreble,
4767,120,0,206,2793.83,7,5,F,midTreble,
4768,140,0,240,2959.96,7,6,F#,midTreble,
4769,157,19,255,3135.96,7,7,G,midTreble,
4770,171,54,255,3322.44,7,8,G#,midTreble,
4771,186,88,255,3520.0,7,8,G#,midTreble,
4772,200,122,255,3729.31,7,10,A#,midTreble,
4773,214,157,255,3951.0,7,11,B,midTreble,
4774,20,0,28,4186.0,8,0,C,highTreble,
4775,41,0,57,4434.92,8,1,C#,highTreble,
4776,61,0,85,4698.63,8,2,D,highTreble,
4777,81,0,114,4978.0,8,3,D#,highTreble,
4778,102,0,142,5274.0,8,4,E,highTreble,
4779,122,0,170,5587.65,8,4,E,highTreble,
4780,143,0,199,5919.91,8,6,F#,highTreble,
4781,163,0,227,6271.93,8,7,G,highTreble,
4782,183,1,255,6644.88,8,8,G#,highTreble,
4783,191,29,255,7040.0,8,9,A,highTreble,
4784,199,58,255,7458.62,8,10,A#,highTreble,
4785,207,86,255,7902.13,8,11,B,highTreble,
4786,23,0,0,16.84,0,0,C,lowBass,
4787,38,0,0,17.84,0,1,C#,lowBass,
4788,54,0,0,18.97,0,2,D,lowBass,
4789,68,0,0,19.99,0,3,D#,lowBass,
4790,84,0,0,21.26,0,4,E,lowBass,
4791,99,0,0,22.48,0,5,F,lowBass,
4792,114,0,0,23.81,0,6,F#,lowBass,
4793,129,0,0,25.23,0,7,G,lowBass,
4794,144,0,0,26.68,0,8,G#,lowBass,
4795,160,0,0,28.37,0,9,A,lowBass,
4796,175,0,0,30.01,0,10,A#,lowBass,
4797,20,0,0,31.79,0,11,B,lowBass,
4798,60,0,0,33.68,1,0,C,midBass,
4799,100,0,0,35.68,1,1,C#,midBass,
4800,140,0,0,37.8,1,2,D,midBass,
4801,180,0,0,40.05,1,3,D#,midBass,
4802,220,0,0,42.43,1,4,E,midBass,
4803,255,5,5,44.65,1,5,F,midBass,
4804,255,45,45,47.63,1,6,F#,midBass,
4805,255,85,85,52.46,1,7,G,midBass,
4806,255,125,125,55.46,1,7,G,midBass,
4807,255,165,165,56.64,1,8,G#,midBass,
4808,255,205,205,60.01,1,10,A#,midBass,
4809,20,11,0,63.68,1,11,B,midBass,
4810,60,32,0,67.36,2,0,C,highBass,
4811,100,53,0,71.33,2,1,C#,highBass,
4812,140,75,0,75.64,2,2,D,highBass,
4813,180,96,0,80.1,2,3,D#,highBass,
4814,220,117,0,84.82,2,4,E,highBass,
4815,255,138,5,89.91,2,5,F,highBass,
4816,255,157,45,95.25,2,6,F#,highBass,
4817,255,176,85,100.96,2,7,G,highBass,
4818,255,194,125,106.86,2,8,G#,highBass,
4819,255,213,165,113.27,2,8,G#,highBass,
4820,255,232,205,120.06,2,10,A#,highBass,
4821,20,19,0,127.38,2,11,B,highBass,
4822,60,56,0,134.7,3,0,C,lowMidrange,
4823,100,93,0,142.66,3,1,C#,lowMidrange,
4824,140,131,0,151.2,3,2,D,lowMidrange,
4825,180,168,0,160.12,3,3,D#,lowMidrange,
4826,220,205,0,169.65,3,4,E,lowMidrange,
4827,255,238,5,180.92,3,5,F,lowMidrange,
4828,255,241,45,190.5,3,6,F#,lowMidrange,
4829,255,244,85,201.96,3,7,G,lowMidrange,
4830,255,246,125,213.68,3,8,G#,lowMidrange,
4831,255,249,165,226.54,3,8,G#,lowMidrange,
4832,255,252,205,240.17,3,10,A#,lowMidrange,
4833,9,20,0,254.79,3,11,B,lowMidrange,
4834,26,60,0,269.41,4,0,C,midMidrange,
4835,43,100,0,285.28,4,1,C#,midMidrange,
4836,61,140,0,302.55,4,2,D,midMidrange,
4837,78,180,0,320.38,4,3,D#,midMidrange,
4838,95,220,0,339.26,4,4,E,midMidrange,
4839,113,255,5,359.1,4,5,F,midMidrange,
4840,136,255,45,381.0,4,6,F#,midMidrange,
4841,159,255,85,403.83,4,7,G,midMidrange,
4842,181,255,125,427.45,4,8,G#,midMidrange,
4843,204,255,165,453.08,4,8,G#,midMidrange,
4844,227,255,205,480.24,4,10,A#,midMidrange,
4845,0,15,20,509.53,5,11,B,highMidrange,
4846,0,45,60,538.81,5,0,C,highMidrange,
4847,0,75,100,570.85,5,1,C#,highMidrange,
4848,0,105,140,604.79,5,2,D,highMidrange,
4849,0,135,180,640.75,5,3,D#,highMidrange,
4850,0,165,220,678.86,5,4,E,highMidrange,
4851,5,192,255,721.78,5,5,F,highMidrange,
4852,45,202,255,761.99,5,6,F#,highMidrange,
4853,85,213,255,808.23,5,7,G,highMidrange,
4854,125,222,255,855.31,5,8,G#,highMidrange,
4855,165,233,255,906.68,5,8,G#,highMidrange,
4856,205,242,255,959.48,5,10,A#,highMidrange,
4857,0,8,20,1018.55,6,11,B,lowTreble,
4858,0,23,60,1077.62,6,0,C,lowTreble,
4859,0,38,100,1141.1,6,1,C#,lowTreble,
4860,0,54,140,1210.22,6,2,D,lowTreble,
4861,0,69,180,1281.51,6,3,D#,lowTreble,
4862,0,84,220,1357.0,6,4,E,lowTreble,
4863,5,101,255,1436.4,6,5,F,lowTreble,
4864,45,125,255,1523.3,6,6,F#,lowTreble,
4865,85,150,255,1613.88,6,7,G,lowTreble,
4866,125,175,255,1710.61,6,8,G#,lowTreble,
4867,165,200,255,1813.14,6,8,G#,lowTreble,
4868,205,224,255,1920.1,6,10,A#,lowTreble,
4869,10,0,17,2038.23,7,11,B,midTreble,
4870,30,0,52,2156.36,7,0,C,midTreble,
4871,50,0,86,2283.39,7,1,C#,midTreble,
4872,70,0,120,2419.16,7,2,D,midTreble,
4873,90,0,155,2565.74,7,3,D#,midTreble,
4874,110,0,189,2716.84,7,4,E,midTreble,
4875,130,0,223,2876.9,7,5,F,midTreble,
4876,150,3,255,3056.59,7,6,F#,midTreble,
4877,164,37,255,3231.1,7,7,G,midTreble,
4878,178,71,255,3419.2,7,8,G#,midTreble,
4879,193,106,255,3629.02,7,8,G#,midTreble,
4880,207,140,255,3842.42,7,10,A#,midTreble,
4881,10,0,14,4078.93,7,11,B,midTreble,
4882,31,0,43,4315.44,8,0,C,highTreble,
4883,51,0,71,4566.78,8,1,C#,highTreble,
4884,71,0,99,4835.46,8,2,D,highTreble,
4885,92,0,128,5129.02,8,3,D#,highTreble,
4886,112,0,156,5430.83,8,4,E,highTreble,
4887,132,0,185,5753.78,8,5,F,highTreble,
4888,152,0,213,6088.59,8,6,F#,highTreble,
4889,173,0,242,6462.21,8,7,G,highTreble,
4890,187,15,255,6842.44,8,8,G#,highTreble,
4891,195,43,255,7243.65,8,9,A,highTreble,
4892,203,71,255,7668.06,8,10,A#,highTreble,
4893,97,0,0,22.48,0,5,F,lowBass,
4894,255,0,0,44.95,1,5,F,midBass,
4895,255,136,0,89.91,2,5,F,highBass,
4896,255,238,0,179.81,3,5,F,lowMidrange,
4897,111,255,0,359.61,4,5,F,midMidrange,
4898,0,191,255,719.23,5,5,F,highMidrange,
4899,0,98,255,1438.23,6,5,F,lowTreble,
4900,128,0,219,2876.9,7,5,F,midTreble,
4901,130,0,181,5753.78,8,5,F,highTreble,
4902,97,0,0,22.48,0,5,F,lowBass,
4903,255,0,0,44.95,1,5,F,midBass,
4904,255,137,0,89.8,2,5,F,highBass,
4905,255,239,0,179.7,3,5,F,lowMidrange,
4906,112,255,0,359.5,4,5,F,midMidrange,
4907,0,192,255,719.12,5,5,F,highMidrange,
4908,0,97,255,1438.34,6,5,F,lowTreble,
4909,126,0,219,2877.12,7,5,F,midTreble,
4910,131,0,181,5753.67,8,5,F,highTreble,
4911,15,0,0,16.35,0,0,C,lowBass,
4912,31,0,0,17.32,0,1,C#,lowBass,
4913,45,0,0,18.35,0,2,D,lowBass,
4914,61,0,0,19.45,0,3,D#,lowBass,
4915,76,0,0,20.6,0,4,E,lowBass,
4916,91,0,0,21.83,0,5,F,lowBass,
4917,107,0,0,23.12,0,6,F#,lowBass,
4918,121,0,0,24.5,0,7,G,lowBass,
4919,137,0,0,25.96,0,8,G#,lowBass,
4920,152,0,0,27.5,0,9,A,lowBass,
4921,167,0,0,29.14,0,10,A#,lowBass,
4922,183,0,0,30.87,0,11,B,lowBass,
4923,40,0,0,32.7,1,0,C,midBass,
4924,80,0,0,34.65,1,1,C#,midBass,
4925,120,0,0,36.71,1,2,D,midBass,
4926,160,0,0,38.89,1,3,D#,midBass,
4927,200,0,0,41.2,1,4,E,midBass,
4928,240,0,0,43.65,1,5,F,midBass,
4929,255,25,25,46.25,1,6,F#,midBass,
4930,255,65,65,49.0,1,7,G,midBass,
4931,255,105,105,55.91,1,8,G#,midBass,
4932,255,145,145,55.0,1,7,G,midBass,
4933,255,185,185,58.27,1,10,A#,midBass,
4934,255,225,225,61.74,1,11,B,midBass,
4935,40,21,0,65.41,2,0,C,highBass,
4936,80,43,0,69.3,2,1,C#,highBass,
4937,120,64,0,73.42,2,2,D,highBass,
4938,160,85,0,77.78,2,3,D#,highBass,
4939,200,107,0,82.41,2,4,E,highBass,
4940,240,128,0,87.31,2,5,F,highBass,
4941,255,148,25,92.5,2,6,F#,highBass,
4942,255,166,65,98.0,2,7,G,highBass,
4943,255,185,105,103.83,2,8,G#,highBass,
4944,255,204,145,110.0,2,8,G#,highBass,
4945,255,222,185,116.54,2,10,A#,highBass,
4946,255,241,225,123.47,2,10,A#,highBass,
4947,40,37,0,130.81,3,0,C,lowMidrange,
4948,80,75,0,138.59,3,1,C#,lowMidrange,
4949,120,112,0,146.83,3,2,D,lowMidrange,
4950,160,150,0,155.56,3,3,D#,lowMidrange,
4951,200,187,0,164.81,3,4,E,lowMidrange,
4952,240,224,0,174.61,3,5,F,lowMidrange,
4953,255,240,25,185.0,3,6,F#,lowMidrange,
4954,255,242,65,196.0,3,7,G,lowMidrange,
4955,255,245,105,207.65,3,8,G#,lowMidrange,
4956,255,248,145,220.0,3,8,G#,lowMidrange,
4957,255,250,185,233.08,3,10,A#,lowMidrange,
4958,255,253,225,246.94,3,11,B,lowMidrange,
4959,17,40,0,261.63,4,0,C,midMidrange,
4960,35,80,0,277.18,4,1,C#,midMidrange,
4961,52,120,0,293.66,4,2,D,midMidrange,
4962,69,160,0,311.13,4,3,D#,midMidrange,
4963,87,200,0,329.63,4,4,E,midMidrange,
4964,104,240,0,349.23,4,5,F,midMidrange,
4965,125,255,25,369.99,4,6,F#,midMidrange,
4966,147,255,65,392.0,4,7,G,midMidrange,
4967,170,255,105,415.3,4,8,G#,midMidrange,
4968,193,255,145,440.0,4,8,G#,midMidrange,
4969,215,255,185,466.16,4,9,A,midMidrange,
4970,238,255,225,493.88,4,10,A#,midMidrange,
4971,0,30,40,523.25,5,0,C,highMidrange,
4972,0,60,80,554.37,5,1,C#,highMidrange,
4973,0,90,120,587.33,5,2,D,highMidrange,
4974,0,120,160,622.25,5,3,D#,highMidrange,
4975,0,150,200,659.25,5,4,E,highMidrange,
4976,0,180,240,698.46,5,5,F,highMidrange,
4977,25,197,255,739.99,5,6,F#,highMidrange,
4978,65,207,255,783.99,5,7,G,highMidrange,
4979,105,217,255,830.61,5,8,G#,highMidrange,
4980,145,227,255,880.0,5,8,G#,highMidrange,
4981,185,238,255,932.33,5,10,A#,highMidrange,
4982,225,247,255,987.77,5,11,B,highMidrange,
4983,0,15,40,1046.5,6,0,C,lowTreble,
4984,0,31,80,1108.73,6,1,C#,lowTreble,
4985,0,46,120,1174.66,6,2,D,lowTreble,
4986,0,61,160,1244.51,6,3,D#,lowTreble,
4987,0,77,200,1318.51,6,4,E,lowTreble,
4988,0,92,240,1396.91,6,5,F,lowTreble,
4989,25,113,255,1479.98,6,6,F#,lowTreble,
4990,65,138,255,1567.98,6,7,G,lowTreble,
4991,105,163,255,1661.22,6,8,G#,lowTreble,
4992,145,187,255,1760.0,6,8,G#,lowTreble,
4993,185,212,255,1864.66,6,10,A#,lowTreble,
4994,225,236,255,1975.53,6,11,B,lowTreble,
4995,20,0,34,2093.0,7,0,C,midTreble,
4996,40,0,69,2217.46,7,1,C#,midTreble,
4997,60,0,103,2349.32,7,2,D,midTreble,
4998,80,0,137,2489.0,7,3,D#,midTreble,
4999,100,0,171,2637.0,7,4,E,midTreble,
5000,120,0,206,2793.83,7,5,F,midTreble,
5001,140,0,240,2959.96,7,6,F#,midTreble,
5002,157,19,255,3135.96,7,7,G,midTreble,
5003,171,54,255,3322.44,7,8,G#,midTreble,
5004,186,88,255,3520.0,7,8,G#,midTreble,
5005,200,122,255,3729.31,7,10,A#,midTreble,
5006,214,157,255,3951.0,7,11,B,midTreble,
5007,20,0,28,4186.0,8,0,C,highTreble,
5008,41,0,57,4434.92,8,1,C#,highTreble,
5009,61,0,85,4698.63,8,2,D,highTreble,
5010,81,0,114,4978.0,8,3,D#,highTreble,
5011,102,0,142,5274.0,8,4,E,highTreble,
5012,122,0,170,5587.65,8,4,E,highTreble,
5013,143,0,199,5919.91,8,6,F#,highTreble,
5014,163,0,227,6271.93,8,7,G,highTreble,
5015,183,1,255,6644.88,8,8,G#,highTreble,
5016,191,29,255,7040.0,8,9,A,highTreble,
5017,199,58,255,7458.62,8,10,A#,highTreble,
5018,207,86,255,7902.13,8,11,B,highTreble,
5019,23,0,0,16.84,0,0,C,lowBass,
5020,38,0,0,17.84,0,1,C#,lowBass,
5021,54,0,0,18.97,0,2,D,lowBass,
5022,68,0,0,19.99,0,3,D#,lowBass,
5023,84,0,0,21.26,0,4,E,lowBass,
5024,99,0,0,22.48,0,5,F,lowBass,
5025,114,0,0,23.81,0,6,F#,lowBass,
5026,129,0,0,25.23,0,7,G,lowBass,
5027,144,0,0,26.68,0,8,G#,lowBass,
5028,160,0,0,28.37,0,9,A,lowBass,
5029,175,0,0,30.01,0,10,A#,lowBass,
5030,20,0,0,31.79,0,11,B,lowBass,
5031,60,0,0,33.68,1,0,C,midBass,
5032,100,0,0,35.68,1,1,C#,midBass,
5033,140,0,0,37.8,1,2,D,midBass,
5034,180,0,0,40.05,1,3,D#,midBass,
5035,220,0,0,42.43,1,4,E,midBass,
5036,255,5,5,44.65,1,5,F,midBass,
5037,255,45,45,47.63,1,6,F#,midBass,
5038,255,85,85,52.46,1,7,G,midBass,
